Date|comp_id|sector_id|PMSector1_id|Beginning of Month Date|Balance Sheet Date|End of Month Date|Date Last Published|MRPO Date|Price Date|Symbol|Company|Bloomberg Ticker|Currency|Sector|Sector Abbreviation|PM Sector 1|REITrader Sector|Primary Analyst|Secondary Analyst|Market Cap Rate|Development Pipeline|Funded Development|Dividend Pace|EBITDA (1-Yr Forward)|Overhead (Annual G&A)|LT NOI Growth|Pricing Model Adjustment - Market Risk|Pricing Model Adjustment - 5 Year Cash Flow|Price|Price (Split Adjusted)|52-Week Price Range|Net Price Change|Recommendation|Shares|Insider Shares (K)|Takeout Price|Takeout Probability|Daily Total Return|1-Year Total Returns|3-Year Total Returns (Annualized)|5-Year Total Returns (Annualized)|7 Year Annualized Total Return|10 Year Annualized Total Return|15 Year Annualized Total Return|20 Year Annualized Total Return|25 Year Annualized Total Return|30 Year Annualized Total Return|Value Per SF/Unit/Bed|Unit Type|MRPO|% Price Change|Public Equity|Dividend Yield|Takeout Premium|Takeout Premium to NAV|Cash|Current Assets|Land|CIP|Other RE Assets|Other Assets|Current Liabilities|Book Value of Debt|Mark to Market Adjustment in Debt|Book Value of Preferred Stock|Mark to Market Adjustment in Preferred Stock|Other Liabilities|Operating Value of RE|Total Assets|Net Assets|Liabilities|Net Liabilities|Private Equity|NAV|NAV (rounded)|NAV (Split Adjusted)|Premium to NAV|Premium to GAV|Net GAV Premium|Debt to EBITDA|Overhead as a % of Assets|EV|G&A as % of EV|Implied Value Per Unit|Nominal NOI|Economic NOI|Cap-Ex Reserve|Nominal Cap Rate|Economic Cap Rate|Implied Nominal Cap Rate|Implied Economic Cap Rate|Implied Market Cap Rate|Implied Net Nominal Cap Rate|Implied Net Economic Cap Rate|Implied Net Market Cap Rate|Leverage|Net Leverage|Net Leverage Ex-Preferreds|Comprehensive Leverage|SS NOI Growth (4 Year)|Inflation|NOI Growth plus Inflation|Pricing Model Adjustment - Sector Risk|IRR (Unlevered Return Expectation)|Implied IRR|Intrinsic NAV|Warranted Premium to GAV Component: Leverage|Warranted Price|Premium to Warranted Price|Warranted NAV Premium|Warranted Premium to GAV Component: Takeout|Warranted Premium|Intrinsic Real Estate Value|Warranted Implied Nominal Cap Rate|Implied Takeout Odds|REITrader Implied Nominal Cap Rate vs Peers (120 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (60 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (20 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (5 Day Average)|REITrader Implied Cap Rate vs Peers|REITrader Warranted Implied Nominal Cap Rate Spread|REITrader Implied Nominal Cap Rate|REITrader Warranted Price|REITrader Premium to Warranted Price|Dividend Coverage Year|Dividend Coverage|Debt Maturities Measured Through Year|Implied Fully-Loaded Forward 16Q Economic Cap Rate|Same Store NOI (2019)|Same Store NOI (2022)|Nominal Cap Rate (2019 NOI)|Nominal Cap Rate (2022 NOI)|Implied Net Nominal Cap Rate (2019 NOI)|Implied Net Nominal Cap Rate (2022 NOI)|Year 1 - Defined|Year 2 - Defined|Year 3 - Defined|Year 4 - Defined|AFFO (Year 0)|AFFO (Year 1)|AFFO (Year 2)|AFFO (Year 3)|AFFO (Year 4)|AFFO Yield (Year 0)|AFFO Yield (Year 1)|AFFO Yield (Year 2)|AFFO Yield (Year 3)|AFFO Yield (Year 4)|AFFO Growth (Year 1)|AFFO Growth (Year 2)|AFFO Growth (Year 3)|AFFO Growth (Year 4)|AFFO (12-Month Back)|AFFO (12-Month Forward)|1-Year Forward REIT AFFO Yield|AFFO Growth (12-Month Forward)|AFFO Multiple (12-Month Forward)|EBITDA (Year 1)|EBITDA (Year 2)|EBITDA (Year 3)|EBITDA (Year 4)|EBITDA Multiple (Year 1)|EBITDA Multiple (Year 2)|EBITDA Multiple (Year 3)|EBITDA Multiple (Year 4)|FFO (Year 0)|FFO (Year 1)|FFO (Year 2)|FFO (Year 3)|FFO (Year 4)|FFO Yield (Year 0)|FFO Yield (Year 1)|FFO Yield (Year 2)|FFO Yield (Year 3)|FFO Yield (Year 4)|FFO Growth (Year 1)|FFO Growth (Year 2)|FFO Growth (Year 3)|FFO Growth (Year 4)|FFO (12-Month Back)|FFO (12-Month Forward)|FFO Growth (12-Month Forward)|FFO Multiple (12-Month Forward)|Same Store NOI Growth (Year 0)|Same Store NOI Growth (Year 1)|Same Store NOI Growth (Year 2)|Same Store NOI Growth (Year 3)|Same Store NOI Growth (Year 4)|Same Store NOI Growth (Year 5)|Same Store NOI Growth (12 Month Forward)|Non-staggered Board|Investment by Board Members|Independent Directors that own > $200K|Insider Ownership|Board Investment|Conduct|Proxy Access|Total Board Rating|State of Incorporation|Business Combination Provision|Control Share Acquistion Provision|Board Later Vote|Shareholder Amendments|State Anti-takeover Provisions|Ownership Limits from 5/50 Rule|Insider Blocking Power|Shareholder Rights Plan|Board Authority Rights Plan|Shareholder Rights Plan Total|Total WME Rating|Other Business Dealings with Management|Divergent Tax Basis of Insiders|Total Other Issues Rating|Total Corporate Governance Score
28/04/2016|70|1|1||31/12/2015|||01/03/2016|28/04/2016|PPS|Post Properties|PPS US EQUITY|USD|Apartment||Apartment||DBr|JP||546785|223626|1.88|206474.62485224|18838.25||||57.9|57.9||-0.18|HOLD|54152.026582721|1081.899|67.25|0.2|-0.00309917||||||||||225.01435405|Unit|HOLD|-0.00309917|3135.40233914|0.03246978|0.16148532||28611|0|26759.9|255313.77678236|1755|38049|103681|939931|16472.9722588|43392.3|9641.76906|0|4602668.612|4953157.28878236|4924546.24356547|1113119.0413188|1084508.0413188|3840038.24746356|70.912179|71|70.912179|-0.1834971|-0.142259|-0.143086|4.41371428|0.00380328|3898032.74889288|||230133.4306|206098.8056|0.10443778|0.05|0.04477811|0.058292|0.052204||0.05834894|0.05834894||0.22472919|0.2202249|0.209455|0.241627|||||||||58.300932|-0.00687694|-0.177844||||0.057996|0.16415877||||||||||2016|1.43594818|2018|0.050197|||||||2016|2017|2018|2019|2.54644057|2.69958257|2.8472252|3.00573776|3.11261341|0.04397998|0.04662491|0.04917487|0.05191257|0.05375844|0.06013963|0.05469091|0.05567265|0.03555721|2.58472607|2.73649323||0.058716|21.1584664|||||||||2.98202012|3.14480563|3.29934424|3.47496057|3.60670963|0.05150294|0.05431443|0.05698349|0.06001659|0.06229205|||||3.0227165|3.18344028|0.053171|18.18787062|0.022|0.02239823|0.01557163|0.02035404|0.01406001||0.02069158|30|1|3|0||10||49|GA|2|2|3||4|5|8|5|5||27|3|1|4|80
28/04/2016|71|10|10||31/12/2015|||18/03/2015|28/04/2016|PSA|Public Storage|PSA US EQUITY|USD|Self-Storage||Self Storage||DBr|RB||486000|219190|6.8|1935000|85500||||249.01|249.01||0.8|BUY|174871.72808466|26368.732|200|0|0.00322308||||||||||228.53747085|SF|BUY|0.00322308|43544.80901036|0.02730814|-0.1968194||104285|0|0|374215.64102564|1939329.3107931|2386953.02135579|261578|748898.34064381|733.33740002|4448757.38121619|143695|109019.30069307|34143328.5256824|38948111.4988569|38843826.4312694|5712681.35995309|5608396.35995309|33235430.1389038|190.056051|190|190.056051|0.31019243|0.264695|0.265405|0.33313351|0.00219522|44452707.4647273|||1860848.53843805|1774375.08118115|0.04646991|0.05450109|0.05196843|0.043094|0.041091||0.04307005|0.04307005||0.14667415|0.1443832|0.026154|0.070852|||||||||261.619946|-0.04819948|0.37654||||0.041247|0.20464065||||||||||2016|1.34650158|2018|0.047369|||||||2016|2017|2018|2019|8.39141607|9.15621073|10.12902927|11.00804025|11.98241314|0.03369911|0.03677045|0.0406772|0.04420722|0.04812021|0.09114012|0.10624685|0.08678136|0.08851466|8.58261474|9.39941537||0.095169|26.49207321|||||||||8.78797074|9.70691999|10.72988763|11.65830866|12.68095601|0.03529164|0.03898205|0.04309019|0.04681864|0.05092549|||||9.01770805|9.9626619|0.104788|24.99432406|0.085|0.08315507|0.07077966|0.06348501|0.05698123||0.08006122|5|1|3|1||15||26|MD|1.5|1.5|0||3|0|4|3.75|0||10.75|2|1|3|40
28/04/2016|76|11|11||31/12/2015|||01/04/2015|28/04/2016|REG|Regency Centers|REG US EQUITY|USD|Strip Center||Strip Center||JW|JC||163851|143717.38|2|444477.53482971|48000||||74.32|74.32||-0.45|HOLD|97367|1.936778|0|0|-0.00601846||||||||||315.36817675|SF|HOLD|-0.00601846|7236.31544|0.02691066|||47791|49504|72940.55|195934.82213205|0|576997.56446616|217845|2322867.823|131564.53218703|325000|9200|0|8749687.524392|9692855.46099021|9645064.41089103|3006477.35518703|2958686.35518703|6686378.10580318|68.671912|68.75|68.671912|0.08224743|0.056736|0.057017|5.11854176|0.0049521|9299624.908688|||464608.40754521|394917.14641343|0.15|0.0531|0.045135|0.050249|0.042711||0.05023569|0.05023569||0.31017457|0.3067565|0.272106|0.290719|||||||||74.079688|0.00324397|0.078748||||0.050364|0||||||||||2016|1.20391224|2018|0.041747|||||||2016|2017|2018|2019|2.26653271|2.40782448|2.58117497|2.82811903|2.99613531|0.03049694|0.03239807|0.03473056|0.03805327|0.04031398|0.06233829|0.07199465|0.09567118|0.0594092|2.30185565|2.4511621||0.064863|30.32031212|||||||||3.04040585|3.23536745|3.44299127|3.73524749|3.93906923|0.04090966|0.04353293|0.04632658|0.05025898|0.05300147|||||3.08914625|3.28727341|0.064136|22.60840242|0.044|0.0353005|0.03265833|0.03210767|0.0301||0.03463996|30|1|3|0||15||52|FL|0|0|0||4|0|8|5|0||17|3|0|3|72
28/04/2016|83|7|7||31/12/2015|||20/10/2015|28/04/2016|SKT|Tanger Factory|SKT US EQUITY|USD|Mall||Mall||DB|SA||357550|55082|1.14|289460.45871767|36325.48||||35.75|35.75||-0.15|HOLD|99905|7400|39|0.3|-0.00417827||||||||||444.4347306|SF|HOLD|-0.00417827|3571.60375|0.03188811|0.09090909||5862|0|0|234224.91772898|66789.47862926|0|141896.925|1624265|37564.858621|0|0|25689.6|5466547.1864242|5773423.58278244|5767561.513996|1829416.383621|1823554.383621|3944007.19916144|39.477575|39.5|39.477575|-0.09442259|-0.064503|-0.064568|5.59110217|0.00629184|5094143.8060492|||323072.93871767|282688.82137796|0.125|0.0591|0.0517125|0.063174|0.055278||0.06317941|0.06317941||0.31686855|0.3161742|0.316174|0.292718|||||||||36.878276|-0.0305946|-0.065843||||0.061883|0||||||||||2016|1.64552998|2018|0.052908|||||||2016|2017|2018|2019|1.66210799|1.87590418|1.96764988|2.07127693|2.14537939|0.04649253|0.05247284|0.05503916|0.05793782|0.06001061|0.12862954|0.04890746|0.05266539|0.03577622|1.71555704|1.89884061||0.106836|18.82727803|||||||||2.22511694|2.33967607|2.46787974|2.60361047|2.69943203|0.06224103|0.06544548|0.0690316|0.07282826|0.07550859|||||2.25375672|2.37172699|0.052343|15.0734044|0.035|0.03458499|0.03399012|0.02917004|0.02401825||0.03443627|30|1|3|1||15||55|NC|2|0|0||4|0|8|5|0||17|3|1|4|76
28/04/2016|85|7|7||31/12/2015|||30/11/2015|28/04/2016|SPG|Simon Property Group|SPG US EQUITY|USD|Mall||Mall||DB|SA||2120000|1318000|6.4|4963008.3091866|163083.24343136||||203.66|203.66||-0.91|HOLD|361234.804|36892||0|-0.00444836||||||||||1086.29482049|SF|HOLD|-0.00444836|73569.08018264|0.03142492|||1083296|556031|40000|2590130.3520083|6138155.9229219|669739.57424617|1604587|31400470.2165732|1122336.3032529|69270|15241.152|1383559.32443564|106334975.244081|117412328.093258|116329032.025851|35595463.9962617|34512167.9962617|81816864.0969958|226.492196|226.5|226.492196|-0.10080787|-0.070246|-0.0709|6.10862854|0.00138897|98087191.3971316|||4825628.4271271|4356324.67446929|0.09725236|0.04538138|0.04096794|0.04881|0.044063||0.04884448|0.04884448||0.30316632|0.2966771|0.29595|0.291762|||||||||211.612791|-0.03758181|-0.065696||||0.047558|0.03758181||||||||||2016|1.48048404|2018|0.047433|||||||2016|2017|2018|2019|8.66752946|9.47509784|10.18648843|10.72578614|11.31422867|0.04255882|0.0465241|0.05001713|0.05266516|0.0555545|0.09317169|0.07508003|0.05294246|0.05486241|8.86942156|9.65294549||0.088339|21.09822336|||||||||9.85865052|11.01052623|11.84835071|12.45310162|13.10710586|0.0484074|0.05406327|0.05817711|0.06114653|0.06435778|||||10.14661945|11.21998235|0.105785|18.15154371|0.037|0.04014319|0.0415982|0.03482771|0.03374681||0.04050694|23|0|3|1||20||50|DE|0|2|0||7|0|8|5|0||20|2|0|2|72
28/04/2016|88|10|10||31/12/2015|||01/02/2016|28/04/2016|SSS|Sovran|SSS US EQUITY|USD|Self-Storage||Self Storage||DBr|RB||34800|7000|3.4|255000|17400||||108.88|72.58666703||1|SELL|40036.591143277|919.939|111.75|0|0.00926956||||||||||133.80084211|SF|SELL|0.00926956|4359.18404368|0.03122704|0.02635929||7032|13849|0|20200|0|382638.01161591|56034|945979.90625|17889.21199025|0|0|15343|4269858.10166456|4693577.11328047|4686545.10250416|1035246.11824025|1028214.11824025|3658330.99504022|91.374687|91.25|60.9164583|0.19157727|0.149321|0.149545|3.68214865|0.00370719|4970711.16108065|||255428.40170489|238008.60361977|0.06819836|0.05982129|0.05574157|0.052049|0.048499||0.05203907|0.05203907||0.22056655|0.219397|0.219397|0.202454|||||||||101.274129|0.07510182|0.108338||||0.055163|0.7260371||||||||||2016|1.46639322|2018|0.054243|||||||2016|2017|2018|2019|4.44935436|4.98573696|5.56294739|5.99548579|6.39063157|0.04086475|0.04579112|0.05109246|0.05506508|0.05869426|0.12055291|0.11577234|0.07775346|0.06590722|4.58345001|5.13003957||0.119252|21.22400784|||||||||4.93557394|5.50595322|6.1287823|6.59265896|7.01236789|0.0453304|0.050569|0.05628933|0.06054977|0.06440455|||||5.07816876|5.66166049|0.114901|19.23110723|0.079|0.08132602|0.06636901|0.06411632|0.05585961||0.07758677|5|0|2|0||10||19|MD|0|2|0||2|0|8|5|0||15|1|1|2|36
28/04/2016|91|7|7||31/12/2015|||01/02/2016|28/04/2016|TCO|Taubman Centers|TCO US EQUITY|USD|Mall||Mall||DB|SA||2270000|1185544|2.26|458321.73150685|50064||||69.88|69.88||-0.06|HOLD|86018.014310256|26894.1||0|-0.00085788||||||||||1120.18076165|SF|HOLD|-0.00085788|6010.93884|0.03234116|||213082|30325|21075|759832.30429423|0|136905.26040695|263379.5|3936500|-37162.95661786|350600|7358.24|5000|12725253.452343|13886473.0170442|13673390.9371871|4525674.78338214|4312592.78338214|9360798.23366204|108.823695|108.75|108.823695|-0.35786044|-0.241231|-0.244991|8.12402674|0.00360523|9375394.13853875|||485070.21352055|418373.05916147|0.1375|0.03811871|0.03287739|0.050237|0.043329||0.05048776|0.05048776||0.32590527|0.3154003|0.289221|0.33159|||||||||70.474225|-0.00843181|-0.3524||||0.049995|0.00843181||||||||||2016|1.22488596|2018|0.042616|||||||2016|2017|2018|2019|2.66714057|2.76824228|2.90144341|3.04421849|3.09672198|0.03816744|0.03961423|0.04152037|0.04356352|0.04431485|0.0379064|0.04811758|0.04920829|0.01724695|2.692416|2.80154256||0.040531|24.94340116|||||||||3.42352405|3.62959068|3.84859006|4.0127997|4.08181972|0.04899147|0.05194034|0.05507427|0.05742415|0.05841184|||||3.47504071|3.68434053|0.060229|18.96675932|0.031|0.04826212|0.03899619|0.03335351|0.02889124||0.04594564|0|1|3|1||0||7|MI|1|1|0||2|0|0|2.5|0||4.5|2|0|2|14
28/04/2016|94|1|1||31/12/2015|||03/03/2014|28/04/2016|UDR|UDR, Inc.|UDR US EQUITY|USD|Apartment||Apartment||DBr|JP||669527|369618.64|1.18|689479.80795495|55509.58||||35.22|35.22||-0.1|SELL|290444.684|7798.66|38.5|0|-0.00283126||||||||||332.96591102|Unit|SELL|-0.00283126|10229.46177048|0.03350369|0.0931289||6742|37492|169963.92|481744.8003694|2044143.60929167|221293|243890|4408815.74834884|121287.64956038|0|0|2112|13561035.62384|16522414.9535011|16515672.8210239|4776105.39790922|4769363.39790922|11746309.5555918|40.442501|40.5|40.442501|-0.12913398|-0.091805|-0.091842|6.38463041|0.00335965|12044187.9712053|||637368.67432047|572203.87432047|0.10224036|0.047|0.0421947|0.051751|0.046459||0.05175316|0.05175316||0.28906824|0.288778|0.288778|0.276401|||||||||33.458849|0.05263633|-0.172682||||0.053577|0.34935494||||||||||2016|1.3622452|2018|0.047182|||||||2016|2017|2018|2019|1.40963837|1.60744934|1.76059719|1.80727827|1.87026251|0.0400238|0.04564024|0.04998856|0.05131398|0.05310229|0.14032746|0.09527383|0.02651434|0.03485033|1.45909111|1.6457363||0.127918|21.40075536|||||||||1.6698186|1.82200868|1.97565668|2.02657887|2.09287184|0.04741109|0.05173222|0.05609474|0.05754057|0.05942282|||||1.70786612|1.86042068|0.089324|18.93120216|0.067|0.07304868|0.05103904|0.02587712|0.02334955||0.06754627|5|1|3|0||12||26|MD|0|2|0||2|0|8|5|0||15|2|1|3|44
28/04/2016|100|9|9||31/12/2015|||01/02/2016|28/04/2016|WRE|Washington REIT|WRE US EQUITY|USD|Office||Office||JR|TG||0|0|1.2|170000|20000||||29.37|29.37||0.06|HOLD|68324|0|33.75|0.1|0.00204708||||||||||371.83370935|SF|HOLD|0.00204708|2006.67588|0.04085802|0.14913177||23825|128117.01|25117.18|0|0|0|34867|1269546|41558.38169173|0|0|23485|3478473.50961624|3655532.69961624|3631707.66947173|1369456.38169173|1345631.38169173|2286076.31792451|33.459345|33.5|33.459345|-0.12221832|-0.076432|-0.076933|7.32777059|0.00547115|3199073.10183624|||207200.05838021|163560.30588021|0.21061651|0.05956638|0.04702071|0.064495|0.050912||0.06453098|0.06453098||0.37462567|0.370523|0.370523|0.403506|||||||||28.757021|0.0213158|-0.140539||||0.065306|0.21049131||||||||||2016|0.99166667|2018|0.048921|||||||2016|2017|2018|2019|1.14|1.19|1.25|1.31|1.37|0.03881512|0.04051753|0.04256044|0.04460334|0.04664624|0.04385965|0.05042017|0.048|0.04580153|1.1525|1.205||0.045553|24.37344398|||||||||1.71|1.75|1.81|1.89|1.97|0.05822268|0.05958461|0.06162751|0.06435138|0.06707525|||||1.72|1.765|0.026162|16.64022663|0.025|0.006|0.029|0.028|0.028||0.01175|0|0|3|0||10||18|MD|0|2|0||2|0|8|5|0||15|3|1|4|37
28/04/2016|101|11|11||31/12/2015|||09/03/2016|28/04/2016|WRI|Weingarten Realty|WRI US EQUITY|USD|Strip Center||Strip Center||JW|JC||80528|48770|1.46|382067.70193435|31000||||37.78|34.96721515||0.15|HOLD|126671|11048.626|0|0|0.00398618||||||||||214.0940867|SF|HOLD|0.00398618|4785.63038|0.03864479|||41894|38600.5|69026.4|80685.22101408|0|578928.99706006|112205|2139845|53106.60486271|0|0|95149|6154619.8916047|6963755.00967884|6921860.92419171|2400305.60486271|2358411.60486271|4563449.40481613|36.025999|36|33.34380249|0.04868709|0.031905|0.032098|5.49104515|0.00445162|6376800.9522757|||371123.57946376|313599.42464688|0.155|0.0603|0.0509535|0.058435|0.049378||0.05842466|0.05842466||0.34468553|0.3407192|0.340719|0.338925|||||||||37.661003|0.00315969|0.045384||||0.058558|0||||||||||2016|1.22640869|2018|0.049068|||||||2016|2017|2018|2019|1.69382747|1.79055669|1.90305236|2.00763153|2.1055647|0.04483397|0.0473943|0.05037195|0.05314006|0.05573226|0.05710689|0.0628272|0.05495339|0.04878045|1.71800978|1.81868061||0.058597|20.77330117|||||||||2.18408704|2.30192288|2.42738487|2.54713497|2.66072868|0.05781067|0.06092967|0.06425053|0.0674202|0.07042691|||||2.213546|2.33328838|0.054095|16.19174053|0.033|0.03194611|0.02997975|0.02925925|0.0271||0.03145452|30|1|3|1||12||50|TX|0|2|0||7|0|8|5|0||20|3|0|3|73
28/04/2016|103|4|4||31/12/2015|||02/11/2015|28/04/2016|HCN|Welltower|HCN US EQUITY|USD|Health Care||Health Care||KTy|AS||644481|244748|3.44|2120820.7463524|163000||||69.66|69.66||-0.14|BUY|366939.25|990.013|75|0|-0.00200573||||||||||||BUY|-0.00200573|25560.988155|0.04938272|0.07665805||484708|729682|58205|447442.38781335|177783|849194|0|12948097|482219.66893306|287520.125|15755|490388|34781747.2646167|37528761.65243|37044053.6106123|14223979.7939331|13739271.7939331|23304781.858497|63.511281|63.5|63.511281|0.09681302|0.060119|0.060906|5.87668195|0.00434333|37037953.6029374|||2158520.74635243|2049680.28627405|0.05042363|0.06205901|0.05892977|0.058539|0.055587||0.05849624|0.05849624||0.37901543|0.37089|0.362703|0.374511|||||||||72.285364|-0.03631944|0.138149||||0.057155|0||||||||||2016|1.2247691|2018||||||||2016|2017|2018|2019|3.74963584|4.2132057|4.26608729|4.36483455|4.44531755|0.05382767|0.06048242|0.06124156|0.06265912|0.06381449|0.12363064|0.01255139|0.02314703|0.01843896|3.86552831|4.2264261||0.093363|16.48201066|||||||||4.38430153|4.60264757|4.77083042|4.88387665|4.97655991|0.06293858|0.06607303|0.06848737|0.0701102|0.07144071|||||4.43888804|4.64469328|0.046364|14.99776105|0.031|0.02577975|0.02385178|0.02269746|0.02275025||0.02529776|30|1|2|0||25||62|DE|0|2|0||7|0|8|5|0||20|2|1|3|85
28/04/2016|105|8|8||31/12/2015|||13/11/2015|28/04/2016|SUI|Sun Communities|SUI US EQUITY|USD|Manufactured Home Park||Manufactured Home Park||DBr|RB||0|0|2.6|356877.06223967|46978.72156442||||68.32|68.32||-0.13|BUY|63928.018004115|8243.245|35|0|-0.0018992||||||||||62.4|Site|BUY|-0.0018992|4367.56219004|0.03805621|-0.48770492||45086|47972|35905|0|363305.4875|224432.68|226124|2158706|32558.55581246|130903|0|672|5529653.84861708|6246355.01611708|6201268.9721607|2548963.55581246|2503877.55581246|3697391.46030462|57.836791|57.75|57.836791|0.18125503|0.107289|0.108069|5.92254371|0.00752098|6199824.62230998|||344882.67156442|319653.74156442|0.07315221|0.06236967|0.05780719|0.056326|0.052206||0.05628676|0.05628676||0.40807215|0.4037685|0.382659|0.309261|||||||||71.549894|-0.04514184|0.237099||||0.054693|0.08836945||||||||||2016|1.31545992|2018|0.053234|||||||2016|2017|2018|2019|2.9703625|3.4201958|3.63399409|3.85874765|4.04652428|0.0434772|0.05006141|0.05319078|0.0564805|0.05922899|0.15144054|0.06251054|0.06184753|0.04866258|3.08282083|3.47364537||0.126774|19.66809869|||||||||3.62105816|3.82495652|4.1336597|4.37493427|4.56740858|0.05300144|0.0559859|0.06050439|0.06403592|0.06685317|||||3.67203275|3.90213232|0.062662|17.50837606|0.091|0.08261129|0.06570282|0.05433767|0.04323414||0.07838417|5|0|3|1||20||31|MD|2|2|0||4|0|8|0|0||12|1|0|1|44
28/04/2016|106|6|6||31/12/2015|||01/10/2015|28/04/2016|PLD|Prologis|PLD US EQUITY|USD|Industrial||Industrial||EF|VT||3017416|1958342|1.6|1777971.6212126|237500||||45.65|45.65||-0.35|HOLD|542339|6817.175|||-0.0076087||||||||||84.15228715|SF|HOLD|-0.0076087|24757.77535|0.03504929|||461580|1323793.1|1527714.4239485|2321711.66278635|1681782.04746422|139564.59328306|1076438.9|12824135.9325687|431375.93483225|78235|18776.4|38930.5|31780367.317432|39236513.1449141|38774932.6280449|14467892.6674009|14006312.6674009|24768620.4775132|45.669996|45.75|45.669996|-0.00043784|-0.000276|-0.000279|6.95317956|0.00605303|31769522.706788|||1715066.943232|1471347.7966258|0.14210474|0.05396624|0.04629738|0.053981|0.04631||0.05398134|0.05398134||0.36873543|0.3612208|0.358718|0.348389|||||||||44.974077|0.01502917|-0.015238||||0.05449|0||||||||||2016|1.14477524|2018|0.0448|||||||2016|2017|2018|2019|1.54379851|1.83164039|1.8391509|1.97875218|2.10806808|0.03381815|0.04012356|0.04028808|0.04334616|0.04617893|0.18645042|0.00410043|0.07590529|0.06535225|1.61575898|1.83351802||0.134771|24.89749191|||||||||2.22415272|2.56941372|2.61282067|2.79584612|2.9683174|0.04872186|0.05628508|0.05723594|0.06124526|0.06502338|||||2.31046797|2.58026546|0.116771|17.69197811|0.046|0.04227528|0.04132805|0.03827871|0.02934378||0.04203847|30|1|3|0||20||59|MD|2|2|3||7|5|8|5|5||30|3|1|4|93
28/04/2016|111|1|1||31/12/2015|||28/04/2016|28/04/2016|AIV|AIMCO|AIV US EQUITY|USD|Apartment||Apartment||DBr|CW||283800|250100|1.32|572738.6641557|43224.99541985||||40.06|39.92855152||-0.17|BUY|164164|5684.33|48.75|0.1|-0.0042257||||||||||254.50227264|Unit|BUY|-0.0042257|6576.40984|0.03295057|0.21692461||49045|85807|0|316336.35478532|0|585094.81611669|0|3668363|193417.0107529|247717|-6080|193281|11666893.182218|12703176.35312|12654131.2749369|4296698.0107529|4247653.0107529|8406478.34236711|51.207806|51.25|51.03977834|-0.2176974|-0.144063|-0.144622|6.31931844|0.00340269|9836824.758034|||595011.5522931|507911.7522931|0.14638338|0.051|0.04353445|0.059583|0.050861||0.05962278|0.05962278||0.33823808|0.3356732|0.316577|0.268061|||||||||41.429432|-0.03305457|-0.190955||||0.058376|0||||||||||2016|1.20480847|2018|0.051873|||||||2016|2017|2018|2019|1.43757472|1.59034718|1.82052931|1.9560597|2.07625733|0.03588554|0.03969913|0.04544507|0.04882825|0.05182869|0.10627097|0.14473703|0.0744456|0.06144886|1.47576784|1.64789271||0.116634|24.30983504|||||||||2.22496116|2.27356233|2.45338099|2.55119276|2.65293651|0.05554072|0.05675393|0.06124266|0.06368429|0.06622408|||||2.23711145|2.318517|0.036388|17.27828611|0.056|0.05598188|0.04600913|0.03191268|0.025||0.05348869|5|1|3|0||5||19|MD|0|0|0||0|0|8|5|0||13|3|0|3|35
28/04/2016|112|5|5||31/12/2015|||31/12/2011|28/04/2016|FCH|Felcor Lodging Trust|FCH US EQUITY|USD|Lodging||Lodging||LH|DGu|0.07528994|0|0|0.24|247806.23685892|31000||||7.32|7.32||-0.23|SELL|141920.406|3919.346|9|0.2|-0.03046358||||||||||260.30341963|Room|SELL|-0.03046358|1038.85737192|0.03278689|0.2295082||45148|45838|6462|0|0|14792|125274|1435137|45981.40971687|363743.175|3348.6635|28140|3178434.9054054|3290674.9054054|3245526.80691914|2001624.24821687|1956476.24821687|1289050.65718853|9.082912|9|9.082912|-0.19409106|-0.07603|-0.077088|5.60917682|0.00942056|2928241.71862313|||275192.7|198929.58942615|0.27712621|0.0865812|0.06258728|0.093705|0.067737|0.081485|0.09381312|0.09381312|0.09381312|0.60827166|0.6028223|0.489715|0.522466|||||||||6.459127|0.13328009|-0.288871||||0.097628|0.4710479||||||||||2016|1.2430065|2018|0.061538|||||||2016|2017|2018|2019|-0.16006173|0.29832156|0.32629568|0.35450856|0.36893707|0|0.04075431|0.04457591|0.04843013|0.05040124||0.0937717|0.08646415|0.04070003|-0.04546591|0.30531509||-7.715253|23.97523162|247.80623686|246.76444099|252.87132084|255.98019994|11.81665868|11.86654652|11.57996766|11.43932898|0.50354743|0.96818988|0.99357798|1.03694978|1.05909536|0.06879063|0.13226638|0.1357347|0.14165981|0.14468516|||||0.61970804|0.97453691|0.572574|7.51125993|0.15816787|0.06227358|0.03211911|0.02290867|0.01297069||0.05473496|30|0|2|0||15||49|MD|0|2|0||2|0|8|5|5||20|3|2|5|74
